t,x,y
0.000000E0,2.471626E-1,9.008270E-2
3.336192E-2,2.474329E-1,9.080460E-2
6.672384E-2,2.481750E-1,9.096014E-2
1.000858E-1,2.486709E-1,9.104494E-2
1.334477E-1,2.488161E-1,9.179447E-2
1.668096E-1,2.488499E-1,9.282558E-2
2.001715E-1,2.497116E-1,9.355211E-2
2.335334E-1,2.505589E-1,9.363380E-2
2.668953E-1,2.505780E-1,9.388496E-2
3.002573E-1,2.507623E-1,9.487525E-2
3.336192E-1,2.510492E-1,9.547151E-2
3.669811E-1,2.519029E-1,9.577691E-2
4.003430E-1,2.523485E-1,9.611899E-2
4.337049E-1,2.524873E-1,9.612852E-2
4.670669E-1,2.522920E-1,9.601715E-2
5.004288E-1,2.512840E-1,9.502839E-2
5.337907E-1,2.481238E-1,9.255373E-2
5.671526E-1,2.389550E-1,8.498999E-2
6.005145E-1,2.240926E-1,7.066400E-2
6.338765E-1,2.026583E-1,5.277616E-2
6.672384E-1,1.741258E-1,3.458685E-2
7.006003E-1,1.386691E-1,1.592957E-2
7.339622E-1,9.493504E-2,-1.296722E-3
7.673241E-1,4.665051E-2,-1.288067E-2
8.006860E-1,-1.478059E-2,-1.391810E-2
8.340480E-1,-4.831950E-2,-1.235138E-2
8.674099E-1,-9.886952E-2,-1.566107E-4
9.007718E-1,-1.374246E-1,1.320130E-2
9.341337E-1,-1.753311E-1,3.188833E-2
9.674956E-1,-2.058918E-1,5.162610E-2
1.000858E0,-2.282205E-1,7.041907E-2
1.034219E0,-2.438108E-1,8.526597E-2
1.067581E0,-2.537161E-1,9.501500E-2
1.100943E0,-2.576946E-1,9.977714E-2
1.134305E0,-2.555498E-1,9.773706E-2
1.167667E0,-2.476931E-1,8.915454E-2
1.201029E0,-2.338306E-1,7.577539E-2
1.234391E0,-2.136896E-1,5.825724E-2
1.267753E0,-1.866991E-1,3.888776E-2
1.301115E0,-1.525452E-1,2.042949E-2
1.334477E0,-1.116847E-1,2.929697E-3
1.367839E0,-6.300088E-2,-1.049635E-2
1.401201E0,-1.404442E-2,-1.720472E-2
1.434562E0,3.330714E-2,-1.309742E-2
1.467924E0,8.172852E-2,-3.118177E-3
1.501286E0,1.238582E-1,8.426401E-3
1.534648E0,1.630038E-1,2.728536E-2
1.568010E0,1.941140E-1,4.661695E-2
1.601372E0,2.175362E-1,6.537773E-2
1.634734E0,2.348564E-1,8.090030E-2
1.668096E0,2.449848E-1,9.215277E-2
1.701458E0,2.481394E-1,9.583509E-2
1.734820E0,2.464223E-1,9.441896E-2
1.768182E0,2.387267E-1,8.594482E-2
1.801544E0,2.239403E-1,7.227492E-2
1.834906E0,2.016645E-1,5.453308E-2
1.868267E0,1.725764E-1,3.484901E-2
1.901629E0,1.371601E-1,1.578818E-2
1.934991E0,9.470589E-2,-6.125661E-4
1.968353E0,4.565935E-2,-1.233995E-2
2.001715E0,-2.458953E-3,-1.453265E-2
2.035077E0,-4.968405E-2,-1.185911E-2
2.068439E0,-9.782975E-2,-6.718249E-4
2.101801E0,-1.346797E-1,1.297548E-2
2.135163E0,-1.729135E-1,3.023135E-2
2.168525E0,-2.030610E-1,5.047776E-2
2.201887E0,-2.257134E-1,6.775467E-2
2.235249E0,-2.412385E-1,8.208589E-2
2.268610E0,-2.505890E-1,9.164959E-2
2.301972E0,-2.519110E-1,9.384270E-2
2.335334E0,-2.499277E-1,9.087670E-2
2.368696E0,-2.410716E-1,8.341143E-2
2.402058E0,-2.308821E-1,7.303737E-2
2.435420E0,-2.106440E-1,5.580671E-2
2.468782E0,-1.834665E-1,3.725403E-2
2.502144E0,-1.492928E-1,1.857403E-2
2.535506E0,-1.084258E-1,2.139792E-3
2.568868E0,-6.174402E-2,-1.106750E-2
2.602230E0,-2.015771E-2,-1.635950E-2
2.635592E0,3.295865E-2,-1.321399E-2
2.668953E0,7.903763E-2,-3.166795E-3
2.702315E0,1.199509E-1,6.533810E-3
2.735677E0,1.523868E-1,2.179874E-2
2.769039E0,1.810404E-1,3.875864E-2
2.802401E0,2.036772E-1,5.420390E-2
2.835763E0,2.230483E-1,7.040797E-2
2.869125E0,2.364623E-1,8.219655E-2
2.902487E0,2.379788E-1,8.812016E-2
2.935849E0,2.394409E-1,8.440429E-2
2.969211E0,2.327213E-1,7.628550E-2
3.002573E0,2.185658E-1,6.450111E-2
3.035935E0,1.947373E-1,4.683918E-2
3.069297E0,1.635142E-1,2.961222E-2
3.102658E0,1.292693E-1,1.282815E-2
3.136020E0,8.715085E-2,-2.313549E-3
3.169382E0,4.212340E-2,-1.345892E-2
3.202744E0,-5.329496E-3,-1.514133E-2
3.236106E0,-5.215031E-2,-1.180057E-2
3.269468E0,-9.837632E-2,-9.323784E-4
3.302830E0,-1.351210E-1,1.128541E-2
3.336192E0,-1.664767E-1,2.598981E-2
3.369554E0,-1.936061E-1,4.337003E-2
3.402916E0,-2.142563E-1,5.829117E-2
3.436278E0,-2.288300E-1,7.047152E-2
3.469640E0,-2.371068E-1,7.882375E-2
3.503001E0,-2.440250E-1,8.565269E-2
3.536363E0,-2.425504E-1,8.416131E-2
3.569725E0,-2.366561E-1,7.745430E-2
3.603087E0,-2.218848E-1,6.698953E-2
3.636449E0,-2.004819E-1,4.907206E-2
3.669811E0,-1.748034E-1,3.142090E-2
3.703173E0,-1.421533E-1,1.467214E-2
3.736535E0,-1.014520E-1,-7.729704E-5
3.769897E0,-5.744436E-2,-1.186864E-2
3.803259E0,-8.910518E-3,-1.625511E-2
3.836621E0,3.777262E-2,-1.337533E-2
3.869983E0,8.354520E-2,-3.225920E-3
3.903344E0,1.243584E-1,8.118801E-3
3.936706E0,1.614650E-1,2.515381E-2
3.970068E0,1.911220E-1,4.358817E-2
4.003430E0,2.138724E-1,6.049571E-2
4.036792E0,2.304589E-1,7.469575E-2
4.070154E0,2.404662E-1,8.428473E-2
4.103516E0,2.431244E-1,8.694363E-2
4.136878E0,2.405156E-1,8.478459E-2
4.170240E0,2.314985E-1,7.638569E-2
4.203602E0,2.157214E-1,6.269460E-2
4.236964E0,1.933974E-1,4.565471E-2
4.270326E0,1.634108E-1,2.742508E-2
4.303687E0,1.274066E-1,1.076389E-2
4.337049E0,8.606748E-2,-2.089427E-3
4.370411E0,3.821376E-2,-1.292345E-2
4.403773E0,-6.237253E-3,-1.472580E-2
4.437135E0,-5.435580E-2,-1.126993E-2
4.470497E0,-1.003206E-1,-1.099913E-4
4.503859E0,-1.358961E-1,1.326178E-2
4.537221E0,-1.664804E-1,2.756804E-2
4.570583E0,-1.933622E-1,4.396329E-2
4.603945E0,-2.135971E-1,5.825702E-2
4.637307E0,-2.277430E-1,6.984248E-2
4.670669E0,-2.351911E-1,7.692529E-2
4.704031E0,-2.381182E-1,8.117018E-2
4.737392E0,-2.381098E-1,8.265318E-2
4.770754E0,-2.307325E-1,7.593779E-2
4.804116E0,-2.167111E-1,6.399421E-2
