t,x,y
0.000000E0,-3.062481E-1,1.885711E-1
3.335983E-2,-2.997169E-1,1.845004E-1
6.671965E-2,-2.896613E-1,1.704766E-1
1.000795E-1,-2.784899E-1,1.481727E-1
1.334393E-1,-2.592625E-1,1.170577E-1
1.667991E-1,-2.331049E-1,8.410427E-2
2.001590E-1,-1.916187E-1,5.000589E-2
2.335188E-1,-1.418918E-1,2.233403E-2
2.668786E-1,-8.193037E-2,-9.785969E-5
3.002384E-1,-1.772579E-2,-7.899101E-3
3.335983E-1,4.453240E-2,-6.496866E-3
3.669581E-1,1.100120E-1,1.077054E-2
4.003179E-1,1.645961E-1,3.359360E-2
4.336777E-1,2.023257E-1,5.718973E-2
4.670376E-1,2.348150E-1,8.382585E-2
5.003974E-1,2.692615E-1,1.167062E-1
5.337572E-1,2.884951E-1,1.432527E-1
5.671171E-1,3.011553E-1,1.651631E-1
6.004769E-1,3.071582E-1,1.770897E-1
6.338367E-1,3.077643E-1,1.801215E-1
6.671965E-1,3.039403E-1,1.728935E-1
7.005564E-1,2.947016E-1,1.563086E-1
7.339162E-1,2.793297E-1,1.318792E-1
7.672760E-1,2.567656E-1,1.042111E-1
8.006358E-1,2.218471E-1,7.025458E-2
8.339957E-1,1.801389E-1,4.222610E-2
8.673555E-1,1.229431E-1,1.366833E-2
9.007153E-1,6.506431E-2,-6.297655E-3
9.340752E-1,3.782789E-3,-9.173733E-3
9.674350E-1,-5.852785E-2,-5.300800E-3
1.000795E0,-1.176049E-1,1.340085E-2
1.034155E0,-1.659714E-1,3.555174E-2
1.067514E0,-2.131950E-1,6.826084E-2
1.100874E0,-2.452332E-1,9.545296E-2
1.134234E0,-2.717330E-1,1.265441E-1
1.167594E0,-2.869140E-1,1.501793E-1
1.200954E0,-2.969905E-1,1.676611E-1
1.234314E0,-3.017253E-1,1.769504E-1
1.267673E0,-3.013216E-1,1.775902E-1
1.301033E0,-2.965685E-1,1.687386E-1
1.334393E0,-2.862175E-1,1.512250E-1
1.367753E0,-2.697775E-1,1.268010E-1
1.401113E0,-2.446861E-1,9.675979E-2
1.434473E0,-2.067869E-1,6.342653E-2
1.467832E0,-1.616014E-1,3.359953E-2
1.501192E0,-1.110994E-1,1.163447E-2
1.534552E0,-5.188751E-2,-5.919471E-3
1.567912E0,9.299339E-3,-7.865213E-3
1.601272E0,6.628268E-2,-6.048186E-3
1.634632E0,1.255925E-1,1.231902E-2
1.667991E0,1.741209E-1,3.527618E-2
1.701351E0,2.124666E-1,6.279327E-2
1.734711E0,2.630139E-1,1.108181E-1
1.768071E0,2.744257E-1,1.227756E-1
1.801431E0,2.905435E-1,1.457993E-1
1.834790E0,2.999211E-1,1.610103E-1
1.868150E0,3.030335E-1,1.676971E-1
