t,x,y
3.001262E-1,3.050912E-1,1.482300E-1
3.334735E-1,2.949036E-1,1.365393E-1
3.668209E-1,2.826212E-1,1.145762E-1
4.001682E-1,2.619127E-1,8.376578E-2
4.335156E-1,2.308699E-1,5.346064E-2
4.668629E-1,1.906800E-1,2.180748E-2
5.002103E-1,1.421660E-1,-5.701229E-3
5.335576E-1,8.405817E-2,-2.604497E-2
5.669050E-1,2.209266E-2,-3.519264E-2
6.002523E-1,-4.137962E-2,-3.373375E-2
6.335997E-1,-1.026273E-1,-2.060581E-2
6.669470E-1,-1.559421E-1,5.601990E-4
7.002944E-1,-1.997873E-1,2.834133E-2
7.336417E-1,-2.332846E-1,5.786909E-2
7.669891E-1,-2.590793E-1,8.627997E-2
8.003364E-1,-2.771652E-1,1.111754E-1
8.336838E-1,-2.892635E-1,1.305502E-1
8.670311E-1,-2.963625E-1,1.413002E-1
9.003785E-1,-2.969733E-1,1.434708E-1
9.337258E-1,-2.924799E-1,1.368858E-1
9.670732E-1,-2.825079E-1,1.227639E-1
1.000421E0,-2.676509E-1,1.009171E-1
1.033768E0,-2.452766E-1,7.262111E-2
1.067115E0,-2.144516E-1,4.153672E-2
1.100463E0,-1.732428E-1,1.172913E-2
1.133810E0,-1.226537E-1,-1.293365E-2
1.167157E0,-6.405990E-2,-2.923901E-2
1.200505E0,-2.573614E-3,-3.517318E-2
1.233852E0,5.711085E-2,-3.125086E-2
1.267199E0,1.167039E-1,-1.610861E-2
1.300547E0,1.670189E-1,7.163669E-3
1.333894E0,2.108309E-1,3.528864E-2
1.367241E0,2.450871E-1,6.442973E-2
1.400589E0,2.699103E-1,9.169077E-2
1.433936E0,2.869495E-1,1.143484E-1
1.467283E0,2.960010E-1,1.307034E-1
1.500631E0,2.986930E-1,1.388096E-1
1.533978E0,2.982835E-1,1.377886E-1
1.567325E0,2.938380E-1,1.285011E-1
1.600673E0,2.829194E-1,1.107827E-1
1.634020E0,2.639950E-1,8.615036E-2
1.667368E0,2.355306E-1,5.651301E-2
1.700715E0,1.975688E-1,2.584720E-2
1.734062E0,1.520472E-1,-1.200092E-3
1.767410E0,9.884534E-2,-2.186053E-2
1.800757E0,3.723154E-2,-3.352595E-2
1.834104E0,-2.259007E-2,-3.469743E-2
1.867452E0,-8.415369E-2,-2.525402E-2
1.900799E0,-1.383955E-1,-6.977475E-3
1.934146E0,-1.838791E-1,1.783563E-2
1.967494E0,-2.196618E-1,4.598139E-2
2.000841E0,-2.476249E-1,7.338343E-2
2.034188E0,-2.680292E-1,9.811484E-2
2.067536E0,-2.823921E-1,1.177175E-1
2.100883E0,-2.902865E-1,1.303821E-1
2.134230E0,-2.924609E-1,1.352686E-1
2.167578E0,-2.889279E-1,1.312387E-1
2.200925E0,-2.811117E-1,1.182520E-1
2.234273E0,-2.679760E-1,9.862793E-2
2.267620E0,-2.477695E-1,7.273929E-2
2.300967E0,-2.187315E-1,4.379674E-2
2.334315E0,-1.790275E-1,1.525487E-2
2.367662E0,-1.303963E-1,-9.571981E-3
2.401009E0,-7.590678E-2,-2.744574E-2
2.434357E0,-1.878902E-2,-3.585344E-2
2.467704E0,4.055419E-2,-3.401440E-2
2.501051E0,9.930840E-2,-2.178683E-2
2.534399E0,1.522670E-1,-1.135448E-3
2.567746E0,1.978200E-1,2.554461E-2
2.601093E0,2.320312E-1,5.347604E-2
2.634441E0,2.576621E-1,7.956074E-2
2.667788E0,2.755516E-1,1.020273E-1
2.701135E0,2.878742E-1,1.192394E-1
2.734483E0,2.944095E-1,1.294212E-1
2.767830E0,2.947980E-1,1.300419E-1
2.801177E0,2.891655E-1,1.216265E-1
2.834525E0,2.776088E-1,1.053110E-1
2.867872E0,2.597774E-1,8.272693E-2
2.901220E0,2.348112E-1,5.579548E-2
2.934567E0,1.998410E-1,2.681997E-2
2.967914E0,1.540198E-1,-3.686426E-4
3.001262E0,1.028321E-1,-2.119203E-2
3.034609E0,4.444268E-2,-3.387093E-2
3.067956E0,-1.512128E-2,-3.597974E-2
3.101304E0,-7.208504E-2,-2.793293E-2
3.134651E0,-1.272397E-1,-1.093188E-2
3.167998E0,-1.730792E-1,1.166214E-2
3.201346E0,-2.115112E-1,3.764862E-2
3.234693E0,-2.403170E-1,6.446190E-2
3.268040E0,-2.610979E-1,8.871426E-2
3.301388E0,-2.750979E-1,1.083274E-1
3.334735E0,-2.839370E-1,1.211496E-1
3.368082E0,-2.877899E-1,1.261796E-1
3.401430E0,-2.855934E-1,1.228767E-1
3.434777E0,-2.775458E-1,1.116443E-1
3.468124E0,-2.636183E-1,9.333379E-2
3.501472E0,-2.431933E-1,6.882898E-2
3.534819E0,-2.150224E-1,4.136834E-2
3.568167E0,-1.776441E-1,1.393948E-2
3.601514E0,-1.312428E-1,-9.692744E-3
3.634861E0,-7.702540E-2,-2.730094E-2
3.668209E0,-2.080926E-2,-3.553216E-2
3.701556E0,3.648214E-2,-3.426641E-2
3.734903E0,9.576486E-2,-2.302816E-2
3.768251E0,1.467720E-1,-3.707612E-3
3.801598E0,1.906143E-1,2.067275E-2
3.834945E0,2.264634E-1,4.766890E-2
3.868293E0,2.528033E-1,7.326812E-2
3.901640E0,2.711777E-1,9.511925E-2
3.934987E0,2.827818E-1,1.114280E-1
3.968335E0,2.888742E-1,1.206178E-1
4.001682E0,2.896399E-1,1.215515E-1
4.035029E0,2.843551E-1,1.139242E-1
4.068377E0,2.727358E-1,9.823528E-2
4.101724E0,2.544979E-1,7.632097E-2
4.135072E0,2.284129E-1,5.064013E-2
4.168419E0,1.942446E-1,2.374827E-2
4.201766E0,1.504965E-1,-1.929727E-3
4.235114E0,9.918152E-2,-2.208734E-2
4.268461E0,4.243976E-2,-3.392079E-2
4.301808E0,-1.539901E-2,-3.598490E-2
4.335156E0,-7.327465E-2,-2.791269E-2
4.368503E0,-1.262544E-1,-1.109714E-2
