t,x,y
0.000000E0,1.591998E-1,-1.060397E-1
3.327038E-2,1.538301E-1,-1.089006E-1
6.654077E-2,1.439687E-1,-1.134493E-1
9.981115E-2,1.287611E-1,-1.197974E-1
1.330815E-1,1.103065E-1,-1.264270E-1
1.663519E-1,8.709509E-2,-1.338721E-1
1.996223E-1,5.902314E-2,-1.396182E-1
2.328927E-1,3.385250E-2,-1.435153E-1
2.661631E-1,6.316229E-3,-1.451527E-1
2.994335E-1,-2.226548E-2,-1.428574E-1
3.327038E-1,-5.133709E-2,-1.398931E-1
3.659742E-1,-8.002856E-2,-1.348878E-1
3.992446E-1,-1.025897E-1,-1.277006E-1
4.325150E-1,-1.219474E-1,-1.212837E-1
4.657854E-1,-1.364758E-1,-1.149317E-1
4.990558E-1,-1.465876E-1,-1.101691E-1
5.323262E-1,-1.521942E-1,-1.076072E-1
5.655965E-1,-1.530486E-1,-1.076457E-1
5.988669E-1,-1.488315E-1,-1.094360E-1
6.321373E-1,-1.397300E-1,-1.137976E-1
6.654077E-1,-1.261649E-1,-1.191702E-1
6.986781E-1,-1.077618E-1,-1.256919E-1
7.319485E-1,-8.523702E-2,-1.330533E-1
7.652189E-1,-6.525348E-2,-1.392670E-1
7.984892E-1,-3.766226E-2,-1.430380E-1
8.317596E-1,-9.144053E-3,-1.451926E-1
8.650300E-1,2.187366E-2,-1.445170E-1
8.983004E-1,5.007141E-2,-1.413684E-1
9.315708E-1,7.586744E-2,-1.349090E-1
9.648412E-1,9.947520E-2,-1.298241E-1
9.981115E-1,1.197851E-1,-1.233312E-1
1.031382E0,1.350724E-1,-1.159814E-1
1.064652E0,1.468818E-1,-1.114067E-1
1.097923E0,1.527389E-1,-1.079677E-1
1.131193E0,1.545116E-1,-1.074552E-1
1.164463E0,1.532613E-1,-1.081481E-1
1.197734E0,1.434931E-1,-1.133144E-1
1.231004E0,1.310582E-1,-1.191605E-1
1.264275E0,1.138021E-1,-1.259864E-1
1.297545E0,9.331434E-2,-1.326279E-1
1.330815E0,7.162304E-2,-1.351642E-1
1.364086E0,4.521680E-2,-1.403342E-1
1.397356E0,1.635700E-2,-1.433455E-1
1.430627E0,-1.299964E-2,-1.430336E-1
1.463897E0,-4.118328E-2,-1.403518E-1
1.497167E0,-6.809801E-2,-1.357656E-1
1.530438E0,-9.240811E-2,-1.312798E-1
1.563708E0,-1.126359E-1,-1.243832E-1
1.596978E0,-1.286615E-1,-1.177351E-1
1.630249E0,-1.405202E-1,-1.123167E-1
1.663519E0,-1.479182E-1,-1.091699E-1
1.696790E0,-1.506281E-1,-1.075629E-1
1.730060E0,-1.484130E-1,-1.086744E-1
1.763330E0,-1.415619E-1,-1.122003E-1
1.796601E0,-1.302348E-1,-1.176145E-1
1.829871E0,-1.138415E-1,-1.232875E-1
1.863142E0,-9.368548E-2,-1.302462E-1
1.896412E0,-7.018675E-2,-1.373695E-1
1.929682E0,-4.337583E-2,-1.412771E-1
1.962953E0,-1.429904E-2,-1.426937E-1
1.996223E0,1.490370E-2,-1.428160E-1
2.029493E0,4.314449E-2,-1.403099E-1
2.062764E0,6.993063E-2,-1.359878E-1
2.096034E0,9.496081E-2,-1.317138E-1
2.129305E0,1.152628E-1,-1.254249E-1
2.162575E0,1.322403E-1,-1.189196E-1
2.195845E0,1.445687E-1,-1.125692E-1
2.229116E0,1.517235E-1,-1.095384E-1
2.262386E0,1.552926E-1,-1.078233E-1
2.295657E0,1.540288E-1,-1.083201E-1
2.328927E0,1.480052E-1,-1.111758E-1
2.362197E0,1.359367E-1,-1.160852E-1
2.395468E0,1.193666E-1,-1.225928E-1
2.428738E0,1.006465E-1,-1.301898E-1
2.462008E0,7.816274E-2,-1.362818E-1
2.495279E0,5.501013E-2,-1.405513E-1
2.528549E0,2.765281E-2,-1.435393E-1
2.561820E0,-1.171826E-3,-1.452596E-1
2.595090E0,-2.994033E-2,-1.429689E-1
2.628360E0,-5.736015E-2,-1.390323E-1
2.661631E0,-8.239999E-2,-1.337432E-1
2.694901E0,-1.041852E-1,-1.283419E-1
2.728172E0,-1.214610E-1,-1.207406E-1
2.761442E0,-1.354148E-1,-1.157856E-1
2.794712E0,-1.443778E-1,-1.115503E-1
2.827983E0,-1.487009E-1,-1.096005E-1
2.861253E0,-1.487234E-1,-1.098422E-1
2.894523E0,-1.436178E-1,-1.124752E-1
2.927794E0,-1.342604E-1,-1.169464E-1
2.961064E0,-1.197373E-1,-1.224302E-1
2.994335E0,-1.013858E-1,-1.291277E-1
3.027605E0,-7.911108E-2,-1.350716E-1
3.060875E0,-5.348582E-2,-1.393195E-1
