t,x,y
3.333623E-2,9.562783E-1,1.567620E-1
6.667246E-2,9.151554E-1,1.152301E-1
1.000087E-1,8.571196E-1,3.882101E-2
1.333449E-1,7.580089E-1,-4.077925E-2
1.666812E-1,6.235589E-1,-1.414234E-1
2.000174E-1,4.608963E-1,-2.236503E-1
2.333536E-1,2.511547E-1,-2.899590E-1
2.666898E-1,2.557008E-2,-3.194563E-1
3.000261E-1,-1.873466E-1,-3.142041E-1
3.333623E-1,-3.820647E-1,-2.613163E-1
3.666985E-1,-5.490094E-1,-2.014482E-1
4.000348E-1,-6.764150E-1,-1.317739E-1
4.333710E-1,-8.256702E-1,-2.961167E-2
4.667072E-1,-9.052932E-1,5.490403E-2
5.000435E-1,-9.568437E-1,1.059749E-1
5.333797E-1,-9.855745E-1,1.396946E-1
5.667159E-1,-9.883259E-1,1.440445E-1
6.000522E-1,-9.630219E-1,1.163371E-1
6.333884E-1,-9.099287E-1,5.821781E-2
6.667246E-1,-8.294366E-1,-2.113335E-2
7.000609E-1,-7.164402E-1,-1.041500E-1
7.333971E-1,-5.801993E-1,-1.889353E-1
7.667333E-1,-4.048607E-1,-2.653523E-1
8.000695E-1,-2.036375E-1,-3.097022E-1
8.334058E-1,2.083231E-2,-3.220262E-1
8.667420E-1,2.420459E-1,-2.948228E-1
9.000782E-1,4.258754E-1,-2.391793E-1
9.334145E-1,5.934240E-1,-1.547661E-1
9.667507E-1,7.304434E-1,-7.385638E-2
1.000087E0,8.336310E-1,1.040398E-2
1.033423E0,9.021448E-1,8.363682E-2
1.066759E0,9.393069E-1,1.289499E-1
1.100096E0,9.519439E-1,1.422067E-1
1.133432E0,9.359429E-1,1.228333E-1
1.166768E0,8.905763E-1,7.444569E-2
1.200104E0,8.197105E-1,3.676829E-3
1.233441E0,7.066868E-1,-8.597318E-2
1.266777E0,5.542263E-1,-1.791256E-1
1.300113E0,3.811133E-1,-2.451558E-1
1.333449E0,1.709872E-1,-3.064873E-1
1.366785E0,-4.382644E-2,-3.228504E-1
1.400122E0,-2.380952E-1,-2.996864E-1
1.433458E0,-4.368041E-1,-2.473816E-1
1.466794E0,-6.147395E-1,-1.736437E-1
1.500130E0,-7.273692E-1,-9.827240E-2
1.533467E0,-8.368770E-1,-1.598909E-2
1.566803E0,-9.075205E-1,5.255193E-2
1.600139E0,-9.546585E-1,1.054953E-1
1.633475E0,-9.757380E-1,1.290800E-1
1.666812E0,-9.682621E-1,1.229206E-1
1.700148E0,-9.349000E-1,8.436135E-2
1.733484E0,-8.724189E-1,1.818019E-2
1.766820E0,-7.840697E-1,-5.702749E-2
1.800156E0,-6.600786E-1,-1.426894E-1
1.833493E0,-5.058020E-1,-2.220741E-1
1.866829E0,-3.253936E-1,-2.852191E-1
1.900165E0,-1.164627E-1,-3.162558E-1
1.933501E0,1.051218E-1,-3.127935E-1
1.966838E0,3.181744E-1,-2.698862E-1
2.000174E0,4.808594E-1,-2.119346E-1
2.033510E0,6.405767E-1,-1.329209E-1
2.066846E0,7.579466E-1,-4.995490E-2
2.100183E0,8.441987E-1,2.628016E-2
2.133519E0,9.045754E-1,8.749211E-2
2.166855E0,9.338742E-1,1.190022E-1
2.200191E0,9.358506E-1,1.215850E-1
2.233527E0,9.100799E-1,9.331373E-2
2.266864E0,8.524006E-1,3.576280E-2
2.300200E0,7.684485E-1,-4.018569E-2
2.333536E0,6.484492E-1,-1.301594E-1
2.366872E0,4.834973E-1,-2.118934E-1
2.400209E0,3.077052E-1,-2.753269E-1
2.433545E0,1.052043E-1,-3.180693E-1
2.466881E0,-1.137836E-1,-3.188525E-1
2.500217E0,-3.121216E-1,-2.902888E-1
2.533554E0,-4.951267E-1,-2.298230E-1
2.566890E0,-6.440863E-1,-1.529938E-1
2.600226E0,-7.597310E-1,-7.545563E-2
2.633562E0,-8.537106E-1,-1.485487E-3
2.666898E0,-9.178443E-1,6.232508E-2
2.700235E0,-9.517988E-1,1.048844E-1
2.733571E0,-9.619131E-1,1.166423E-1
2.766907E0,-9.456302E-1,9.725803E-2
2.800243E0,-9.017849E-1,4.764078E-2
2.833580E0,-8.305145E-1,-1.848075E-2
2.866916E0,-7.278509E-1,-9.786901E-2
2.900252E0,-6.041054E-1,-1.787546E-1
2.933588E0,-4.260464E-1,-2.604062E-1
2.966925E0,-2.354985E-1,-2.970073E-1
3.000261E0,-4.388096E-2,-3.257676E-1
3.033597E0,1.681020E-1,-2.907010E-1
3.066933E0,3.928408E-1,-2.543798E-1
3.100269E0,5.585988E-1,-1.837759E-1
3.133606E0,7.174569E-1,-8.626057E-2
3.166942E0,8.131346E-1,-8.094466E-3
3.200278E0,8.786985E-1,5.683440E-2
3.233614E0,9.142441E-1,9.928728E-2
3.266951E0,9.253539E-1,1.110311E-1
3.300287E0,9.096948E-1,9.312914E-2
3.333623E0,8.663930E-1,4.691767E-2
3.366959E0,7.914965E-1,-2.182956E-2
3.400296E0,6.848358E-1,-1.053700E-1
3.433632E0,5.441089E-1,-1.893923E-1
3.466968E0,3.768118E-1,-2.592529E-1
3.500304E0,1.820052E-1,-3.098652E-1
3.533640E0,-4.433234E-2,-3.249461E-1
3.566977E0,-2.372131E-1,-3.077978E-1
3.600313E0,-4.261676E-1,-2.581812E-1
3.633649E0,-5.889213E-1,-1.888062E-1
3.666985E0,-7.214200E-1,-1.083104E-1
3.700322E0,-8.213690E-1,-2.967989E-2
3.733658E0,-8.926031E-1,3.577014E-2
3.766994E0,-9.360202E-1,8.244355E-2
3.800330E0,-9.525615E-1,1.020393E-1
3.833667E0,-9.435214E-1,9.288749E-2
3.867003E0,-9.112531E-1,5.478844E-2
3.900339E0,-8.492108E-1,-5.545331E-3
3.933675E0,-7.560119E-1,-8.191651E-2
3.967011E0,-6.321900E-1,-1.652908E-1
4.000348E0,-4.770051E-1,-2.401916E-1
4.033684E0,-2.980275E-1,-2.948019E-1
4.067020E0,-9.925343E-2,-3.238912E-1
4.100356E0,1.031996E-1,-3.199193E-1
