t,x,y
4.335031E-1,2.331270E-1,9.921610E-2
4.668495E-1,2.224467E-1,9.369247E-2
5.001959E-1,2.100138E-1,7.848009E-2
5.335423E-1,1.900521E-1,6.312227E-2
5.668887E-1,1.616593E-1,4.496536E-2
6.002351E-1,1.220544E-1,2.649488E-2
6.335814E-1,8.588041E-2,1.216073E-2
6.669278E-1,4.034787E-2,2.388308E-3
7.002742E-1,-1.355716E-2,3.381113E-5
7.336206E-1,-5.556109E-2,1.419530E-3
7.669670E-1,-9.571362E-2,1.218895E-2
8.003134E-1,-1.331291E-1,2.857351E-2
8.336598E-1,-1.675070E-1,4.536016E-2
8.670062E-1,-1.938639E-1,6.112814E-2
9.003526E-1,-2.133858E-1,7.665141E-2
9.336990E-1,-2.285611E-1,9.064689E-2
9.670454E-1,-2.363456E-1,9.780207E-2
1.000392E0,-2.377171E-1,1.003938E-1
1.033738E0,-2.337854E-1,9.615182E-2
1.067085E0,-2.241174E-1,8.758897E-2
1.100431E0,-2.092379E-1,7.414946E-2
1.133777E0,-1.867682E-1,5.884544E-2
1.167124E0,-1.585079E-1,4.057170E-2
1.200470E0,-1.256423E-1,2.492414E-2
1.233816E0,-8.824557E-2,1.040188E-2
1.267163E0,-4.305906E-2,4.860481E-3
1.300509E0,1.000643E-2,3.312825E-3
1.333856E0,6.029878E-2,8.501437E-3
1.367202E0,1.009061E-1,1.936689E-2
1.400548E0,1.400275E-1,3.293235E-2
1.433895E0,1.718792E-1,5.047970E-2
1.467241E0,1.975086E-1,6.884049E-2
1.500588E0,2.160785E-1,8.380659E-2
1.533934E0,2.287128E-1,9.633501E-2
1.567280E0,2.344544E-1,1.029290E-1
1.600627E0,2.353652E-1,1.031176E-1
1.633973E0,2.286290E-1,9.648167E-2
1.667320E0,2.165549E-1,8.572472E-2
1.700666E0,1.970448E-1,6.989586E-2
1.734012E0,1.717758E-1,5.236228E-2
1.767359E0,1.394827E-1,3.357248E-2
1.800705E0,9.892780E-2,1.686573E-2
1.834052E0,5.644207E-2,4.692138E-3
1.867398E0,1.757759E-2,3.090541E-3
1.900744E0,-3.674540E-2,4.471643E-3
1.934091E0,-7.471109E-2,6.783241E-3
1.967437E0,-1.175957E-1,2.177001E-2
2.000784E0,-1.513772E-1,3.865769E-2
2.034130E0,-1.825057E-1,5.239331E-2
2.067476E0,-2.064806E-1,7.086284E-2
2.100823E0,-2.228455E-1,8.435961E-2
2.134169E0,-2.324215E-1,9.368951E-2
2.167515E0,-2.369892E-1,9.763553E-2
2.200862E0,-2.348542E-1,9.656868E-2
2.234208E0,-2.275667E-1,8.867094E-2
2.267555E0,-2.136888E-1,7.716698E-2
2.300901E0,-1.948247E-1,6.191459E-2
2.334247E0,-1.678567E-1,4.617518E-2
2.367594E0,-1.386800E-1,2.857417E-2
2.400940E0,-9.984976E-2,1.328700E-2
2.434287E0,-6.003767E-2,4.281509E-3
2.467633E0,-1.521466E-2,4.912397E-4
2.500979E0,3.302613E-2,1.040376E-3
2.534326E0,7.789523E-2,8.810648E-3
2.567672E0,1.164404E-1,2.174351E-2
2.601019E0,1.533465E-1,3.962995E-2
2.634365E0,1.812347E-1,5.458899E-2
2.667711E0,2.036761E-1,7.061259E-2
2.701058E0,2.187693E-1,8.259908E-2
2.734404E0,2.276588E-1,9.098275E-2
2.767751E0,2.293175E-1,9.353684E-2
2.801097E0,2.258663E-1,9.015245E-2
2.834443E0,2.158839E-1,8.092867E-2
2.867790E0,2.003087E-1,6.801929E-2
2.901136E0,1.768052E-1,5.290276E-2
2.934482E0,1.478856E-1,3.786634E-2
2.967829E0,1.109464E-1,1.986392E-2
3.001175E0,6.916665E-2,7.335656E-3
3.034522E0,2.639936E-2,3.849135E-4
3.067868E0,-1.638786E-2,1.147519E-3
3.101214E0,-6.396030E-2,3.197190E-3
3.134561E0,-1.041316E-1,1.582892E-2
3.167907E0,-1.392185E-1,3.062136E-2
3.201254E0,-1.692807E-1,4.763574E-2
3.234600E0,-1.944519E-1,6.230461E-2
3.267946E0,-2.136432E-1,7.812093E-2
3.301293E0,-2.255347E-1,8.757202E-2
3.334639E0,-2.310828E-1,9.362556E-2
3.367986E0,-2.321092E-1,9.398701E-2
3.401332E0,-2.258419E-1,8.895909E-2
3.434678E0,-2.148587E-1,7.847224E-2
3.468025E0,-1.971164E-1,6.515893E-2
3.501371E0,-1.739132E-1,4.968306E-2
3.534718E0,-1.434594E-1,3.450896E-2
3.568064E0,-1.106497E-1,1.576308E-2
3.601410E0,-7.050660E-2,5.924815E-3
3.634757E0,-1.751909E-2,5.780412E-4
3.668103E0,2.080302E-2,1.259635E-3
3.701449E0,6.358913E-2,6.348068E-3
3.734796E0,1.053782E-1,1.794518E-2
3.768142E0,1.387399E-1,3.411342E-2
3.801489E0,1.713354E-1,4.869631E-2
3.834835E0,1.931735E-1,6.323335E-2
3.868181E0,2.119721E-1,7.759498E-2
3.901528E0,2.215713E-1,8.539196E-2
3.934874E0,2.261043E-1,8.949037E-2
3.968221E0,2.237644E-1,8.792329E-2
4.001567E0,2.160566E-1,8.147022E-2
4.034913E0,2.015580E-1,6.946586E-2
4.068260E0,1.816041E-1,5.598502E-2
4.101606E0,1.541598E-1,3.986415E-2
4.134953E0,1.214599E-1,2.537932E-2
4.168299E0,7.938114E-2,1.023258E-2
4.201645E0,3.663266E-2,1.419530E-3
4.234992E0,-1.284911E-2,2.900346E-4
4.268338E0,-5.373640E-2,5.162961E-3
4.301685E0,-9.480128E-2,1.406066E-2
4.335031E0,-1.277734E-1,2.602456E-2
4.368377E0,-1.601336E-1,4.022353E-2
4.401724E0,-1.856410E-1,5.551383E-2
4.435070E0,-2.045656E-1,6.851645E-2
4.468416E0,-2.203074E-1,8.269637E-2
4.501763E0,-2.282160E-1,8.903385E-2
4.535109E0,-2.294884E-1,9.092141E-2
4.568456E0,-2.258775E-1,8.693827E-2
4.601802E0,-2.156971E-1,7.896504E-2
4.635148E0,-2.006075E-1,6.598061E-2
